typePeriode;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
MENSUELLE;;;MEG - Soluté glucosé isotonique 5% sol pr perf, Fl/250ml;tg8lIBa2dVC;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Solute Glucose, 5% 250mg;KLz762soI6U;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;MEG - Soluté glucosé isotonique 5% sol pr perf, Fl/500ml;sNM4s3OXZ29;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Solute Glucose, 5% 500ml;KEx8ooRRyOU;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;MEG - Soluté salé isotonique 0,9% sol pr perf, Fl/250ml;Vsy76gH96v8;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Solute de Sodium Chlorure 0,9% 250 ml;iS9ngmoDO9t;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;MEG - Soluté salé isotonique 0,9% sol pr perf, Fl/500ml;cGvq5CNLIiq;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Solute de Sodium Chlorure 0,9% 500 ml;Oi13p7w9e7g;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;SR - Sulfate de magnesium 500mg/ml 10ml inj.;Ael2wgIDdQE;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Sulfate de magnesium 50% injectable;NBwaPsUFz2E;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;PALU - Test de diagnostic rapide du paludisme (TDR). Bte/25;ZVkuvf8eATY;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-TDR paludisme;LcrwIYvqluJ;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;MEG - Vitamines B1+ B6 (250+250)mg comp blister;BH2hoZSAauG;DCAPS_VARIABLES;D9URQhBFIKO;;;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Intrant-Vitamine B1 + vitamine B6 250/250mg cp;URtF3ql9eup;Produits TB & VIH;t014WNt683s;;;;;;;;;;
MENSUELLE;;;MEG - Acide acétique glacial;tWpYHYONzxt;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Acide acétique solution;QEUk6wRynd7;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Albendazole 400mg comp à croquer blister;L8wvYcNEGo8;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantité a commander-Albendazole 400mg;OT8bQ8i6A3W;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Allopurinol 100mg cp. blister;Y7HkcQ7tVi7;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Allopurinol 100mg cp;FQjv6VbRskc;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Amlodipine 5mg comp blister;fwf6R3oDLmK;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Amlodipine 5mg cp;rFXRVJL61iL;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Amoxicilline 125mg/5ml susp buv Fl/60ml, unitarisé;N6FpGoH9SH5;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Amoxicilline 125mg;wyVq2Uibjmi;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Amoxicilline + acide clavulanique (500+62,5)mg comp blister;afafXmDrGcw;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Amoxicilline + acide clavulanique 500 mg cp;KBN6HAOTxuI;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Amoxicilline 250mg/5ml 60ml sirop;UMe7ytl4Q7K;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Amoxicilline 250 mg Suspension Buvable;kurBbH1kP5Z;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Amoxicilline 500mg gélule blister;bYzfj33D4El;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Amoxicilline 500 mg gelule;O2ddzztiEAw;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Ampicilline 0,5g poudre inject, Flacon;eIiF1bSBJ3I;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Ampicilline 0.5 g poudre inj;JGMUGoCnHNm;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Ampicilline 1g poudre inject, Flacon;SiAdt9hIiqD;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Ampicilline 1 g poudre inj;dyvC3yC076Y;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Artéméther 80mg/ml inject, amp/1ml;OpYMo8XrCvg;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantité a commander-Artemether 80 mg inj;yCrhQOfLazz;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Artesunate 100mg suppositoire;m5TjtHs8YzJ;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Artesunate suppositoire 100 mg;mmq7ryGnBMt;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Artésunate 50 mg suppositoire;AJb0zCJn9xg;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Artesunate suppositoire 50 mg;H4XSfQuyqZV;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Atenolol 50mg comp blister;uSA3fdzWVhi;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Aténolol 50mg cp;Je2Bfqm5IWe;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Benzathine Benzylpénicilline 2,4MUI poudre inject, Flacon;TCxhPREQvyf;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Benzathine Benzyl Penicilline 2,4 Millions UI Injectable;s44rd7nEkrt;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Chlorphéniramine maléate 4mg comp blister;dode9HASFz5;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Chlorphéniramine 4mg cp;Wzeh9iQ9Y66;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Ciprofloxacine 500mg comp blister;KNiOpOjO3Qb;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Ciprofloxacine 500 mg cp;YCZjkSTYF2u;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Collier de Cycle;TFkQy3NxYSJ;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Collier de cycle;muRPkkj8Mtj;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Préservatif féminin lubrifié, unité;hbdFLhEgXhU;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Condom feminin;jd9y5Doy8RR;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Préservatif masculin lubrifié, unité;hNve3CjRBqc;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Condom masculin;RdCpVHxC7GB;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Cotrimoxazole 240mg/5ml susp buv Fl/60ml, unitarisé;GK2fRur6PnX;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Cotrimoxazole 240 mg /5ml suspension buvable;PQu42XuJ2W1;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Cotrimoxazole 480mg comp blister;OjtgQwinTSI;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Cotrimoxazole 480 mg cp;JAgz6xGJYH9;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Dispositif Intra Utérin Tcu 380 A;qBU2PfcoqlI;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-DIU;Fpd8WUPdvqW;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Médroxyprogesterone (Dépo-provera) 150mg/ml inj.;MCT1JsImhEm;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-DMPA-IM (Depo provera);QTinzhqoesL;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Médroxyprogestérone (Sayana Press)104mg/0,65ml inj seringue prérempli;hhnwd63JZUA;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-DMPA-SC (Sayana Press);nS2izWVeJ1p;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;TB - Diazépam 5mg/ml, 2ml, Fl;N36Rszlwlsq;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Diazepam 5m/ml, 2 ml ampoule injectable;WqlhTS7LMzX;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Diclofénac 50mg comp gastro-résist blister;lAGHzx47VLk;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Diclofenac 50 mg comprime;rjhh8po88i1;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Dihydroartémisinine + Pipéraquine (20+160) mg comprimés pelliculés non dispersibles, B/3;jwyV4iw3wil;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Dihydroartemisinine + piperaquine (20+160 mg);QzIb89hRodt;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Dihydroartémisinine + Pipéraquine (40+320) mg comprimés pelliculés non dispersibles, B/9;tWrnWAsDRtp;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Dihydroartemisinine + piperaquine (40+320 mg);eJZXi0JaTt9;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Erythromycine 500mg comp blister;pUcnrCSuC23;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Erythromycine 500 mg, cp;WmhnAKc29kR;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Fer sulfate + Acide folique (200+0,4)mg comp blister;aPO1RysF77P;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Fer+Acide Folique (200+0,4) mg;IgEqPSSP4Nv;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Fluconazole 150mg gélule blister;kXZiUas7SEo;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Fluconazole 150 mg gélule;MP3fkWzcgvq;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Fumarate ferreux 100mg/5ml susp. buv. Flacon de 50 ml;ZLQ2tDgNg3F;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Fumarate de fer 100mg/5ml, 50 ml;YJYaU5pgA0J;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Furosémide 10mg/ml inject, amp/2ml;mkIg3PsxlG4;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Furosemide 10 mg/ml, 2 ml ampoule injectable;marjaQcD8NE;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Gant d'examen latex Taille L;vX79hqA9mRm;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Gants d'examen, L;fvW5WFjzIPF;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Gant d'examen à usage unique latex taille moyenne (M), unité;F1OPtdFVoFr;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Gants d'examen, M;HVSUJKdKRsU;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Gentamycine 0,3% collyre Fl/5ml, unitarisé;wotDyrKvecP;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Gentamycine 0,30% Collyre;gVbc2zJLlSt;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Gentamycine 80mg/2ml inject, amp/2ml;ZizISyVdYoG;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Gentamycine 80 mg Injectable;vcEJxekD12R;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Gluconate de calcium 10% inject, amp/10ml;FWRn48YC0Ge;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Gluconate de calcium 100mg/ml inj;mEm6LhRGl3I;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Hydroxyde d’aluminium 500mg comp blister;VrSdeKH30jF;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Hydroxyde d'aluminium 500mg cp;Q3tQAO74F3k;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Ibuprofène 400mg comp blister;z3ZKYebyMGz;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Ibuprofene 400 mg comprime;btZt76inNsK;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Etonorgestrel 68mg implant subdermal (Implanon);g5MTQvS3oSK;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Implanon NXT (Implants);UixASeBBsSw;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Intranule avec ailettes 22G, unitarisé;FyjiVikhEn7;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Intranule G22;MKW1qnEWxcI;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Intranule avec ailettes 24G, unitarisé;zuPmMRRiXiR;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Intranule G24;D3qHnNOoC4A;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Lévonorgestrel (Jadelle) 75mg;ZoMj1Em0Yf7;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Jadelle / Levoplant (Implants);e5JUuC7TLcS;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;NUTRI - Lait thérapeutique F100 unité;aUWUTG4F6xC;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Lait therapeutique F100_400g;I3sitr6Os1Q;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;NUTRI - Lait thérapeutique F75 unité;MlxeJ7BBfRl;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Lait therapeutique F75_400 g;JSV7L5FBWhX;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR- Lévonorgestrel (Levoplant) 2x75mg implant;eSPX7QY8yK6;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Levoplant (lévonorgestrel 75 mg X 2), Implant;ENT4euL77oX;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Lidocaïne 2% 20ml inj.;LG1GjrpnlrB;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Lidocaïne 2% 20ml;ZFSXgwVzr4J;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Miconazole gynecologique 400mg ovule;xfPSSOq0kHU;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Miconazole ovule gynéco 400mg cp;FE5ttMEylGq;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Mebendazole 100mg comp à croquer blister;FJqhfySBSqr;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantité a commander-Mebendazole 100mg;clLXkjtHU1l;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Méthylergométrine 0,2mg/ml inject, amp/1ml;nWAyVsX9uRl;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Methylergometrine 0.2mg injectable;E69BL0Z1hF6;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Metformine 500mg comp blister;jUVHzvaKOG0;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Metformine 500 mg cp;gvCjjsErHvE;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Metformine 850mg comp blister;fPSJ4kHAxtZ;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Metformine 850 mg cp;NF7E6aSR4zK;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Métronidazole 250mg comp blister;JgzbDAY3m7Z;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Metronidazole 250 mg cp;kJkuVwg3VaZ;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Métronidazole 500mg sol pr perf, Fl/100ml;EfHtPJHj8ko;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Metronidazole 500mg/100Ml injectable;McA1e273Ezm;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Métronidazole 500mg ovule gynéco blister;kS4Ffyi5L4S;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Métronidazole gynéco 500mg cp;maKLG8tabmF;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Misoprostol 200µg comp blister;BHaaM1S3OfV;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Misoprostol;RPUyPgoLxOr;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Combi kit Mifépristone 200mg + Misoprostol 200mcg cp, kit/1+4 cp.;vk5NOCr9CLB;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Misoprostol+Mifepristone;ef1mSyKysLv;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Nifédipine 20mg comp à libération prolongée blister;lAjAqhIx7aZ;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Nifédipine 20mg cp;qlBK3lX3elF;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Nystatine 100000UI ovule gyn√©co blister;UbioKRTtPNS;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Nystatine 100 000 UI;vWjlYNKCPQZ;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Oxytocine 5UI/ml inject, amp/1ml;s6SaByDUhdR;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Ocytocine 5UI injectable;l8G2QmN2u4X;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Oméprazole 20mg gélule blister;kL7kSDg5STW;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Oméprazole 20mg gélule;Zck3CkgSV4K;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Paracétamol 500mg comp blister;jUujlqhJJjm;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Paracetamol 500 mg comprime;A2OU0ZQJ3Rp;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Perfuseur à usage unique luer lock stérile avec aiguille 21G, unitarisé;jLOwW50RrJL;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Perfuseur;MYJBJaALi7p;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Phloroglucinol 40mg /4ml inject, amp/4ml;EF4K3nHVnJV;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Phloroglucinol, 10mg/ml, 4 ml, ampoule injectable;FOGfX1H0YDH;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Phytoménadione (Vitamine K1) 10mg/ml inject, amp/1ml;FTz0JAXhefl;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Phytomenadione 1mg/ml injectable (vitamine K1);rYIR39sQ9oJ;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;SR - Lévonorgestrel (Microlute) 0.0375mg;c7xxwZGGeto;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Pilule progestative (Ovrette/Microlut);rQ9fHRCNUyX;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;NUTRI - Plumpy nut. carton / 150;RBdCS25xA9q;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;"Quantité a commander-Plumpy Nut ; 92 g";SETqQmgNO0m;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;PALU - Quinine sulfate 300mg comp blister;h6XVuYteMSr;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantité a commander-Quinine sulfate comp 300 mg;Car9gDbEUUl;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Salbutamol 0,1mg/dose, aérosol, Fl/200 doses, unitarisé;Nk1apwFmsDT;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander Salbutamol inhalation 100ug/dose dose;dze7OG1wGxh;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Séringue à usage unique 3 pièces luer lock 10ml stérile avec aiguille biseau long 21G, unitarisé;SFsnyUOqTiN;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Seringue 10 ml;Bvh2fKPZXkg;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Séringue à usage unique 3 pièces luer lock 5ml stérile avec aiguille biseau long 21G, unitarisé;Di6iyYc1qbn;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Seringue 5 ml;s8kYkGtY1zG;;;default;XELcwO4SEhs;;;;;;;;
MENSUELLE;;;MEG - Soluté glucosé isotonique 5% sol pr perf, Fl/250ml;tg8lIBa2dVC;;;QUANTITE A COMMANDER;rH7AouOJIVh;;;;;;;NetSIGL 2 FOSA Dataset;I92rowC10Dh;Quantite a commander-Solute Glucose, 5% 250mg;XPRnAS3DgwK;;;default;XELcwO4SEhs;;;;;;;;
