ordreExecution;rapidpro_flowUuid;rapidpro_flowName;rapidpro_declancheur;rapidpro_position;rapidpro_name;dhis_programName;dhis_programId;dhis_programEnrolmentDate;dhis_programIncidentDate;dhis_programOrgUnitCode;dhis_attributName;dhis_attributId;dhis_programStageName;dhis_programStageId;dhis_programStageOrgUnitCode;dhis_programStageEventDate;dhis_programStageDataElementName;dhis_programStageDataElementId;dhis_programMasterName;dhis_programMasterId;dhis_attributValueUniqueName;dhis_attributValueUniqueId;dhis_dataElementValueUniqueName;dhis_dataElementValueUniqueId;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;6;Traitement diarrhée sans déshydratation dispensé;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Traitement diarrhée sans déshydratation dispensé;Rm8qyrU9cvu;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;7;Traitement diarrhée avec déshydratation dispensé;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Traitement diarrhée avec déshydratation dispensé;egmsfpX4z1B;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;8;Traitement toux dispensé;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Traitement toux dispensé;EhNVfoLuaMT;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;9;Quantité Amoxiciline Dispersible 250 Mg;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.10 Amoxicilline dispersible250 mg;z2jmkfs0fhP;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;10;Quantité KIT SRO ZINC;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.15 Kit sro zinc;itdMNg2ML4I;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;11;Quantité Artéméther+ Luméfantrine 20/120mg comp (plaquette de 6);Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.1 Artemether-Lumefantrine 20/120mg comp (plaquette de 6);je9EZjk1J95;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;12;Quantité Artéméther+ Luméfantrine 20/120mg comp (plaquette de 12);Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.2 Artemether-Lumefantrine 20/120mg comp (plaquette de 12);b2jXscnYzU7;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;13;Quantité Artéméther+ Luméfantrine 20/120mg comp (plaquette de 18);Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.3 Artemether-Lumefantrine 20/120mg comp (plaquette de 18);KS0NpR8CFq9;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;14;Quantité Artéméther+ Luméfantrine 20/120mg comp (plaquette de 24);Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.4 Artemether-Lumefantrine 20/120mg comp (plaquette de 24);KfFBHoy6pK4;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;15;Quantité Paracetamol 500mg;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.9 Paracetamol 500mg;HBdqe0zxKdR;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;16;Quantité Artésunate rectal 50mg;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.7 Artesunate rectal 50mg;mAxCBjMDS2d;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;17;Quantité Artésunate rectal 100mg;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.8 Artesunate rectal 100mg;oU6XAVIG2jN;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;18;Quantité TDR;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.21 TDR pour Paludisme;AUcaAk5d95k;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;19;Quantité Gants en Vrac;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Indiv_1.22 Gants en Vrac;ebQEUo2opuA;;;;;;;;;;;;;;;;;;;;;;;;;;
6;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;pecdis;20;Code opération;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PCIME;ZmvLH3erm6x;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
5;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ramalnut;1;Code ASBC;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;Recherche active de malnutrition;YLDAeVMAvhw;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
5;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ramalnut;2;oedemes;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;Recherche active de malnutrition;YLDAeVMAvhw;;;Oedemes;p5vz1v8M4or;;;;;;;;;;;;;;;;;;;;;;;;;;
5;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ramalnut;3;PB;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;Recherche active de malnutrition;YLDAeVMAvhw;;;Mesure PB;PR2f0SjoG7C;;;;;;;;;;;;;;;;;;;;;;;;;;
5;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ramalnut;4;code Personne;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;Recherche active de malnutrition;YLDAeVMAvhw;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
5;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;ramalnut;5;Code opération;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;Recherche active de malnutrition;YLDAeVMAvhw;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;1;Code ASBC;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;2;code Personne;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;3;code PEC;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;30.3.Code de prise en charge;kvQS9gw12Rn;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;4;Date de suivi;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;30.4.Date de suivi de la prise en charge;KJLd19cNjmu;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;5;Suivi pneumo incapable de boire ou teter;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo incapable de boire ou téter;hhfzBlLjkFt;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;6;Suivi pneumo vomit tout;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo vomit tout;khdTXsHStwn;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;7;Suivi pneumo convulsion;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo convulsions;fAQRZHMyQpN;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;8;Suivi pneumo lethargie inconscient;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo lethargie inconscient;nibS3rEyJ4t;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;9;Suivi pneumo respiration;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo difficultés respiratoires;NTHFiS5MDeH;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;10;Suivi pneumo alimentation;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo difficultés alimentation;digKV0rFOfp;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;11;Suivi pneumo medicaments;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo administration medicaments;fAQRZHMyQpN;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;12;Suivi pneumo tirage sous-costal;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi pneumo tirage sous-costal;hh5tVW4BkP5;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;13;Nombre de mouvements respiratoire par minute :;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Nombre de mouvements respiratoire par minute;N1811JXp04u;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;14;Suivi diarrhée medicaments;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée administration medicaments;ZLo0lpO9b5p;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;15;Suivi diarrhée diarrhée;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée persistence diarrhée;CHKTluEQtv9;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;16;Suivi diarrhée sang selle;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée sang dans les selles;jN1da5HVMuG;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;17;Suivi diarrhée alimentation;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée difficultés alimentation;laaIEdZJfkC;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;18;Suivi diarrhée vomit tout;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée vomit tout;f4fgqQEDl0B;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;19;Suivi diarrhée convulsion;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée convulsions;sOjKtGl9C36;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;20;Suivi diarrhée lethargie inconscient;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée lethargie inconscient;dReiAkLtBde;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;21;Suivi diarrhée yeux enfoncé;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée yeux enfoncés;yX2ZCwhVaDh;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;22;Suivi diarrhée assoiffé;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée assoiffé;cKDoUKAPxsD;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;23;Suivi diarrhée agité irritable;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée agité irritable;imSbwDANn9H;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;24;Suivi diarrhée plis cutané;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi diarrhée plis cutanés;JApyu1G2loS;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;25;Suivi paludisme medicaments;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu administration medicaments;NWMUlArV018;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;26;Suivi paludisme fièvre;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu fièvre;mz3h58UvFhO;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;27;Suivi paludisme alimentation;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu difficultés alimentation;VALrhRRT9aG;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;28;Suivi paludisme vomit tout;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu vomit tout;cGtZE97cst1;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;29;Suivi paludisme convulsion;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu convulsions;JMDW3rx4GaF;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a7;ACTIVITES ASBC;suivipec;30;Suivi paludisme lethargie inconscient;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Suivi palu lethargie inconscient;ajKSm0xkM2d;;;;;;;;;;;;;;;;;;;;;;;;;;
7;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;suivipec;31;Code opération;Registre PRISE EN CHARGE;kFjVC6CTFrK;;;;;;PEC Suivi;L11S8WS5sy7;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;1;Code ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;oui;;;Orientation Grossesse;eAXi9WhkILA;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;2;code personne;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Orientation Grossesse;eAXi9WhkILA;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;3;Date de la visite d'orientation;Registre Femme Enceinte;lkMR7ZVWWoU;oui;oui;;;;Orientation Grossesse;eAXi9WhkILA;;oui;30.46.Date de la visite d'orientation;CSeWdtwJEZO;;;;;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;4;age de la personne en années (au moment de la visite);Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Orientation Grossesse;eAXi9WhkILA;;;30.44.Age en annees;OA9Df9MHvrw;;;;;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;5;Date estimée des dernières régles debut de grossesse par l'ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Orientation Grossesse;eAXi9WhkILA;;;30.45.Date estimée des dernières régles debut de grossesse par l'ASBC;D6tFtSnXJP3;;;;;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;6;Nombre de mois estimés par l'ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Orientation Grossesse;eAXi9WhkILA;;;Nombre de mois estimés par l'ASBC;QKz6ZVfDKVX;;;;;;;;;;;;;;;;;;;;;;;;;;
8;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossorient;7;Code Operation;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Orientation Grossesse;eAXi9WhkILA;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;1;Code ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;2;code personne;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;3;Age de la femme;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;30.44.Age en annees;OA9Df9MHvrw;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;4;Est ce que la grossesse a été confirmé ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;Est ce que la grossesse a été confirmée?;TmOpkEEo4ey;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;5;Date estimée des dernières régles debut de grossesse par le CSPS;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;Date estimée des dernières régles debut de grossesse par le CSPS;XTHCwZlEJhB;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;6;Date de confirmation;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;oui;Date de confirmation;OsDoiFDC17l;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;7;Nombre de semaine estimés par le CSPS;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;Nombre de semaine estimés par le CSPS;NEjA9mFXgZt;;;;;;;;;;;;;;;;;;;;;;;;;;
9;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grossconf;8;Code Operation;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Confirmation Grossesse;Kx2tuVIh05H;;;Code Opération;QEpj5yfYAej;;;;;Code Opération;QEpj5yfYAej;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;1;Code ASBC;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;oui;;30.1.Code ASBC;tJEGAbo90wB;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;2;code personne;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.2.Code personne;JYoSCoz2VRf;Registre PRISE EN CHARGE;kFjVC6CTFrK;Code personne;vadegRbcklv;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;3;Date de visite;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;oui;30.47.Date de visite;oQBBWyEiKl6;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;4;Etes-vous allée au SPN après la dernière visite?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.58.Etes-vous allée au SPN après la dernière visite?;L9FwvDey8xl;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;5;La femme a-t-elle des saignements ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.59.La femme a-t-elle des saignements ?;IjKUXkTasdS;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;6;La femme a-t-elle une fievre et des frissions ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.60.La femme a-t-elle une fievre et des frissions ?;swuarpffztN;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;7;La femme a-t-elle des maux de tete ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.61.La femme a-t-elle des maux de tete ?;ZOXgsEasDOQ;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;8;La femme a-t-elle des convulsions ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.62.La femme a-t-elle des convulsions ?;Jm8R5RhTt5l;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;9;La femme a-t-elle des douleurs pelviennes ?;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.63.La femme a-t-elle des douleurs pelviennes ?;UCVSlTno5VG;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;10;Quantité de fer acide follique distribuée;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;30.64.Quantité de fer acide follique distribuée;fX6kmt9LO90;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;11;Quantité de MMS distribuée;Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;Quantité de micronutriments multiples distribuée;xo5o6mhEjR7;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;12;Distribution de Sulfadoxine pyrimethamine (SP);Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;Distribution de sulfadoxine pyrimethamine;KCgJhoX6FYY;;;;;;;;;;;;;;;;;;;;;;;;;;
10;88239964-dce6-4c3e-a083-dd0c4e2504a6;ACTIVITES ASBC;grosssuivi;13;Nombre de Sulfadoxine pyrimethamine (SP);Registre Femme Enceinte;lkMR7ZVWWoU;;;;;;Suivi Grossesse;BBaZrCovout;;;Nombre de sulfadoxine pyrimethamine;rYLLHChwA74;;;;;;;;;;;;;;;;;;;;;;;;;;
