ordreExecution;description;typePeriode;source_name;source_indicatorName;source_indicatorId;source_dataElementName;source_dataElementId;source_categorieComboName;source_categorieComboId;source_categorieComboOptionName;source_categorieComboOptionId;source_orgUnitName;source_orgUnitId;source_orgUnitGroupName;source_orgUnitGroupId;source_orgUnitOfProgramName;source_orgUnitOfProgramId;source_orgUnitOfDataSetName;source_orgUnitOfDataSetId;destination_name;destination_dataElementName;destination_dataElementId;destination_categorieComboName;destination_categorieComboId;destination_categorieComboOptionName;destination_categorieComboOptionId;destination_orgUnitName;destination_orgUnitId;destination_orgUnitGroupName;destination_orgUnitGroupId;destination_orgUnitOfProgramName;destination_orgUnitOfProgramId;destination_orgUnitOfDataSetName;destination_orgUnitOfDataSetId
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.2. ACCOUCHEMENTS ASSISTES A L'AIDE D'INSTRUMENTS ET/OU DE PRODUITS  ACCOUCHEMENT;ECCUlUYDsB4;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité accouchements assistes a l'aide d'instruments et/ou de produits accouchement;QjyclifeFaB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.3. SOINS D_URGENCE AUX NOUVEAU-NES ACCOUCHEMENT;Hw8coXjWZeu;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins d_urgence aux nouveau-nes accouchement;vz9D5oVqXlP;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.4. SOINS OBSTETRICAUX D_URGENCE ACCOUCHEMENT;EZxbRgA5BZq;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins obstetricaux d_urgence accouchement;qgxviuLdw6k;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.5. SOINS CURATIFS DU POST PARTUM ACCOUCHEMENT;Aj5ekblACXc;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs du post partum accouchement;mOmPnwnhGu5;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.6. CESARIENNES ACCOUCHEMENT;L2GKaySzx81;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité cesariennes accouchement;ktcjbmzPKMI;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.7. LAPAROTOMIE POUR RUPTURE UTERINE ACCOUCHEMENT;EqG1g7F8N6Q;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité laparotomie pour rupture uterine accouchement;Z3ggqt9fOnx;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.8. LAPAROTOMIE POUR GEU ACCOUCHEMENT;VVKi9MjBzmt;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité laparotomie pour geu accouchement;lubyePNC1if;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.1.9. CURE DE FISTULES OBSTETRICALES ACCOUCHEMENT;UE15LtMhNLd;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité cure de fistules obstetricales accouchement;Awf0PwLHp2K;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.1. CARBURANT EVACUATION ACCOUCHEMENT;tlFGVNO6JDp;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité carburant evacuation accouchement;hCEuEHemeVC;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.2. MONTANT TOTAL DES MEDICAMENTS ACCOUCHEMENT;b5zddUTPqbx;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments accouchement;bolnNSGHzpS;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION_OBSTETRICALES;HWni6oxix39;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes consultation_accouchement_intervention_obstetricales;B7YJgHirrVn;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.4. ACCOUCHEMENT HOSPITALISATION/MISE EN OBSERVATION ACCOUCHEMENT;GGj1rTezVkm;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité accouchement hospitalisation/mise en observation accouchement;Ya2BWO1OidU;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;I.2.5. EXAMENS COMPLEMENTAIRES ACCOUCHEMENT;treytA0cihL;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires accouchement;RX2eCOlsPe4;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.1. SOINS PREVENTIFS GROSSESSE;wH8wwOjLuWn;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins preventifs grossesse;stDhTo0twDB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.2. SOINS CURATIFS EN AMBULATOIRE GROSSESSE;W9RA9p4esbn;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs en ambulatoire grossesse;gbYrpbjD0OV;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.1.3. SOINS CURATIFS EN INTERNE HOSPITALISATION OU MISE EN OBSERVATION GROSSESSE;HvpFmo9uYaQ;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs en interne hospitalisation ou mise en observation grossesse;CLnxLZLIO1T;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.1. CARBURANT EVACUATION GROSSESSE;YkBq4PRnLQO;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité carburant evacuation grossesse;IyX99gQnEWy;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.2. MONTANT TOTAL DES MEDICAMENTS GROSSESSE;f7MEjWMvfWa;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments grossesse;fgFlSJXPZiT;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION GROSSESSE;P3bkU5bGGhU;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes consultation_accouchement_intervention grossesse;SxzlhI3P6P3;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.4. HOSPITALISATION/MISE EN OBSERVATION GROSSESSE;SzvzKYAuVGk;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité hospitalisation/mise en observation grossesse;l1E0Gt1sOhu;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;II.2.5. EXAMENS COMPLEMENTAIRES GROSSESSE;alThHtLWpM6;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires grossesse;kasAqj1TMx8;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.1. LIGATURE DES TROMPES PF;aWeJSDEnTBu;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité ligature des trompes pf;MklBu6O0M5j;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.10. SAYANA PRESS PF;KnG0D59pT9h;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité sayana press pf;YvbDOQaveeu;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.11. PILULE PF;AK5b6ermOdI;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité pilule pf;DNz77SZNZcm;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.12. CONDOM MASCULIN PF;m5nUTyDn0jc;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité condom masculin pf;IDIy2dyN175;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.13. CONDOM FEMININ PF;RDBwcoqxZoP;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité condom feminin pf;IROu2ppOADC;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.14. COLLIER PF;k8MYymX0LDF;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité collier pf;ODNk5dKEg2L;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.2. VASECTOMIE PF;N4IYjsBVk1Z;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité vasectomie pf;sJ13qj3oUjG;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.3. DIU INSERTION OU RETRAIT PF;bIuRc0t7VKU;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité diu insertion ou retrait pf;B7Hmx7gwruD;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.4. IMPLANT 5 ANS INSERTION OU RETRAIT PF;qFsddqNT8SR;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité implant 5 ans insertion ou retrait pf;xbR63ujELLt;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.5. IMPLANT 3 ANS INSERTION OU RETRAIT PF;ey5T5fX5HaR;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité implant 3 ans insertion ou retrait pf;lQ3XXkGmrW7;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.1.9. DEPO-PROVERA PF;gIPzhdHCt2E;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité depo-provera pf;ogh6wk4k6J6;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.1. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PF;SqSq6duOBuc;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments et consommables medicaux pf;GZRFky9Hoid;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.2. EXAMENS COMPLEMENTAIRES PF;kgwsTITsUzy;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires pf;XL3DPjLuIo6;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.3. ACTES PF;tss1eVyOJjH;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes pf;FbF8M7vcmmx;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;III.2.4. CARBURANT SI EVACUATION PF;lAqsZNzpmDX;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité carburant si evacuation pf;QzWEQdfVfCw;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.1.1. SOINS CURATIFS EN AMBULATOIRE ENFANTS;InGas9oaZSN;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs en ambulatoire enfants;VPNJgCFlENw;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.1.2. SOINS CURATIFS EN HOSPITALISATION/MISE EN OBSERVATION ENFANTS;oRFOXKPOKOn;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs en hospitalisation/mise en observation enfants;lAMLSNYu0DO;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.1. CARBURANT EVACUATION ENFANTS;iFD7tnorZlt;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité carburant evacuation enfants;UaC269G08oz;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.2. MONTANT TOTAL DES MEDICAMENTS ENFANTS;O0h8l5hpREm;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments enfants;i3WgMmvP763;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.3. ACTES CONSULTATION_ACCOUCHEMENT_INTERVENTION ENFANTS;g74JOV7Vbnu;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes consultation_accouchement_intervention enfants;XMRbtV5KIPY;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.4. HOSPITALISATION/MISE EN OBSERVATION ENFANTS;AU3K2CsEPT0;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité hospitalisation/mise en observation enfants;pgG3kg5MH4O;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;IV.2.5. EXAMENS COMPLEMENTAIRES ENFANTS;QoGjtjGiPVU;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires enfants;RFyHnD4C1cW;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.1. IVA/IVL DEPISTAGE;W42yK7NqsGA;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité iva/ivl depistage;TQ7h9VRX4PB;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.2. CRYOTHERAPIE DEPISTAGE;XAIZKwukJRb;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité cryotherapie depistage;cFp6KfGSHS8;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.1.3. RESECTION A L_ANSE DIATHERMIQUE RAD DEPISTAGE;eDb3M21Cwpm;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité resection a l_anse diathermique rad depistage;oQ7PzAtvF7e;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.1 MONTANT TOTAL DES MEDICAMENTS DEPISTAGE;J3WGodYDMPm;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments depistage;fc5JXFWdNIv;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.2. ACTES CONSULTATIONS_HOSPITALISATION DEPISTAGE;oXOXwucJXc9;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes consultations_hospitalisation depistage;hFKPQk4nJNV;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;V.2.3. EXAMENS COMPLEMENTAIRES DEPISTAGE;soBSH0ujCXj;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires depistage;BWsKT7BNf4i;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.1. SOINS EN AMBULATOIRE PERSONNES AGEES;cLmdOjTptS8;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins en ambulatoire personnes agees;sFKHsV6Yzi0;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.2. SOINS EN OBSERVATION/HOSPITALISATION PERSONNES AGEES;FcmGTDVuWd5;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins en observation/hospitalisation personnes agees;Nb1RiVn0K6u;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.1.3. CONSULTATIONS ANNUELLES DE SANTE PERSONNES AGEES;hzkJFpDkrwJ;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité consultations annuelles de sante personnes agees;KMWojjjFEVh;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.1. CARBURANT EVACUATION PERSONNES AGEES;KkgYmXNTsxd;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité carburant evacuation personnes agees;aoQaQoayTsC;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.2. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PERSONNES AGEES;QQiATXg5ave;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments et consommables medicaux personnes agees;ZjW3WOLaG6F;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.3. EXAMENS COMPLEMENTAIRES PERSONNES AGEES;jZgOZBgIeXt;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires personnes agees;vBlP2kMyF0a;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.4. ACTES (CONSULTATIONS, CHIRURGIES) PERSONNES AGEES;LLrDhNiFkd7;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes (consultations, chirurgies) personnes agees;zvbwg45PRVI;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VI.2.5. MISE EN OBSERVATION/HOSPITALISATION PERSONNES AGEES;tOqhktnb611;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité mise en observation/hospitalisation personnes agees;traPYQn53kx;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.1.1. DEPISTAGE EN MILIEU DE SOINS PVVIH;dlVmwnX299n;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité depistage en milieu de soins pvvih;iWjLQGU5vIs;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.1.2. SUIVI MEDICAL ET BIOLOGIQUE PVVIH;wQx9ueRSLFw;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité suivi medical et biologique pvvih;mieCFqCF4VC;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.1. ACTES (CONSULTATIONS, CHIRURGIES) PVVIH;Ibcoo1pyRbL;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité actes (consultations, chirurgies) pvvih;njpVDbfqkb8;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.2. MONTANT TOTAL DES MEDICAMENTS ET CONSOMMABLES MEDICAUX PVVIH;NxwCnENBosO;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité montant total des medicaments et consommables medicaux pvvih;mIjSkoOaXdK;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.3. EXAMENS COMPLEMENTAIRES PVVIH;rHYaPgdrwxZ;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité examens complementaires pvvih;L88AV1XRUvg;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VII.2.4. MISE EN OBSERVATION/HOSPITALISATION PVVIH;RNJoIpdtFzL;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité mise en observation/hospitalisation pvvih;B1ycEATthjs;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.1. SOINS CURATIFS CONTRE LA DIARRHEE COMMUNAUTAIRE;huUJ6pGez7M;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs contre la diarrhee communautaire;RCqXMA4P9Ot;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.2. SOINS CURATIFS CONTRE LA PNEUMONIE COMMUNAUTAIRE;FjxJPlOWFuW;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs contre la pneumonie communautaire;Gko3ZU6yidg;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.3. SOINS CURATIFS CONTRE LE PALUDISME SIMPLE COMMUNAUTAIRE;KEVUJcnS4QA;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins curatifs contre le paludisme simple communautaire;qfEnmRa0agJ;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.4. SOINS PRE-TRANSFERT DU PALUDISME GRAVE COMMUNAUTAIRE;yj6oTHm4Vu6;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité soins pre-transfert du paludisme grave communautaire;hFjU9B5o091;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.5. TDR PALUDISME COMMUNAUTAIRE;VHm5XZMdcC9;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité tdr paludisme communautaire;VmKWH9kZKpk;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.6. SAYANA PRESS COMMUNAUTAIRE;lJatyGrM2Zc;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité sayana press communautaire;WTapKUbCeZ0;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.7. PILULE COMMUNAUTAIRE;hDGs849wCtj;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité pilule communautaire;o30NXqZfbhc;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.8. CONDOM MASCULIN COMMUNAUTAIRE;oRrAn3CNnea;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité condom masculin communautaire;BDSi1eR90Xp;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;;;VIII.9. CONDOM FEMININ COMMUNAUTAIRE;xLyQQh3rAMl;;;QUANTITE;Gv3JNxYAwVb;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_quantité condom feminin communautaire;Z6rxGzlCd3Q;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;EFFECTIF DISPONIBLE ASSOG;S3KfbguckOA;;;;;;;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_ effectif disponible assog;WYT1v20jqWM;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;EFFECTIF DISPONIBLE ATTACHE EN ANESTHESIE;yHATi1fMkGj;;;;;;;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_ effectif disponible attache en anesthesie;osgsDXdGwmv;;;;;;;;;;;;
1;EGRATUITE To EDM;MENSUELLE;EGRATUITE;EFFECTIF DISPONIBLE ATTACHE EN CHIRURGIE;mxoJNJGikU3;;;;;;;;;;;Formulaire de revue documentaire;uyjsNEHy5v6;;;EDM;gratuite_ effectif disponible attache en chirurgie;vd8wcKeR6Xp;;;;;;;;;;;;
